Timestamp,LinAccX,LinAccY,LinAccZ,QuatI,QuatJ,QuatK,QuatReal,Label
1772361068112,-0.03,-0.03,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068117,-0.03,-0.07,-0.06,0.87,0.49,-0.04,0.0551,3
1772361068123,-0.07,-0.07,-0.06,0.87,0.49,-0.04,0.0551,3
1772361068127,-0.03,-0.14,0.05,0.87,0.49,-0.04,0.0551,3
1772361068132,0.01,-0.14,0.05,0.87,0.49,-0.04,0.0551,3
1772361068138,-0.03,-0.18,0.05,0.87,0.49,-0.04,0.0551,3
1772361068143,0.01,-0.18,0.01,0.87,0.49,-0.04,0.0551,3
1772361068148,0.01,-0.18,-0.06,0.87,0.49,-0.04,0.0551,3
1772361068153,-0.07,-0.29,0.01,0.87,0.49,-0.04,0.0551,3
1772361068158,-0.07,-0.29,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068163,-0.07,-0.29,0.01,0.87,0.49,-0.04,0.0551,3
1772361068168,-0.07,-0.25,0.05,0.87,0.49,-0.04,0.0551,3
1772361068173,0.01,-0.25,0.09,0.87,0.49,-0.04,0.0551,3
1772361068178,0.01,-0.14,0.09,0.87,0.49,-0.04,0.0551,3
1772361068183,0.01,-0.1,0.05,0.87,0.49,-0.04,0.0551,3
1772361068188,0.01,0.09,-0.1,0.87,0.49,-0.04,0.0551,3
1772361068192,0.01,0.12,-0.1,0.87,0.49,-0.04,0.0551,3
1772361068198,0.01,0.16,-0.1,0.87,0.49,-0.04,0.0551,3
1772361068202,0.09,0.16,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068208,0.16,0.17,0.01,0.87,0.49,-0.04,0.0551,3
1772361068212,0.12,0.17,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068218,0.08,0.09,-0.1,0.87,0.49,-0.04,0.0551,3
1772361068222,0.0,-0.02,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068227,0.0,-0.1,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068233,0.04,-0.1,-0.06,0.87,0.49,-0.04,0.0551,3
1772361068238,0.01,-0.18,0.09,0.87,0.49,-0.04,0.0551,3
1772361068243,-0.03,-0.21,0.05,0.87,0.49,-0.04,0.0551,3
1772361068248,-0.03,-0.25,0.02,0.87,0.49,-0.04,0.0551,3
1772361068253,-0.11,-0.21,0.06,0.87,0.49,-0.04,0.0551,3
1772361068258,-0.11,-0.25,0.06,0.87,0.49,-0.04,0.0551,3
1772361068263,-0.11,-0.29,0.02,0.87,0.49,-0.04,0.0551,3
1772361068268,-0.11,-0.25,0.09,0.87,0.49,-0.04,0.0551,3
1772361068273,-0.07,-0.18,0.09,0.87,0.49,-0.04,0.0551,3
1772361068278,-0.03,-0.21,0.09,0.87,0.49,-0.04,0.0551,3
1772361068283,-0.03,-0.14,0.06,0.87,0.49,-0.04,0.0551,3
1772361068288,0.01,-0.1,0.06,0.87,0.49,-0.04,0.0551,3
1772361068293,0.04,0.01,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068298,0.04,0.09,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068303,0.05,0.16,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068308,0.05,0.2,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068313,0.13,0.21,0.01,0.87,0.49,-0.04,0.0551,3
1772361068318,0.13,0.17,0.02,0.87,0.49,-0.04,0.0551,3
1772361068323,0.09,0.13,-0.05,0.87,0.49,-0.04,0.0551,3
1772361068328,0.01,0.02,-0.1,0.87,0.49,-0.04,0.0551,3
1772361068333,0.01,-0.02,-0.14,0.87,0.49,-0.04,0.0551,3
1772361068338,0.01,-0.09,-0.09,0.87,0.49,-0.04,0.0551,3
1772361068343,-0.11,-0.21,-0.02,0.87,0.49,-0.04,0.0551,3
1772361068348,-0.1,-0.14,0.05,0.87,0.49,-0.04,0.0551,3
1772361068353,-0.27,-0.23,0.05,0.87,0.49,-0.04,0.0551,3
1772361068358,-0.31,-0.27,0.09,0.87,0.49,-0.04,0.0551,3
1772361069353,0.38,0.11,0.73,0.72,0.69,0.04,0.0125,3
1772361069358,0.51,0.22,0.84,0.72,0.69,0.04,0.0125,3
1772361069363,0.51,0.37,0.69,0.72,0.69,0.04,0.0125,3
1772361069368,0.47,0.48,0.53,0.72,0.69,0.04,0.0125,3
1772361069373,0.62,0.41,0.65,0.72,0.69,0.04,0.0125,3
1772361069378,0.62,0.4,0.65,0.72,0.69,0.04,0.0125,3
1772361069383,0.59,0.54,0.57,0.72,0.69,0.04,0.0125,3
1772361069388,0.59,0.66,0.57,0.72,0.69,0.04,0.0125,3
1772361069393,0.55,0.67,0.53,0.72,0.69,0.04,0.0125,3
1772361069398,0.32,0.83,0.23,0.72,0.69,0.04,0.0125,3
1772361069403,0.16,0.8,-0.0,0.72,0.69,0.04,0.0125,3
1772361069408,0.12,0.81,-0.08,0.72,0.69,0.04,0.0125,3
1772361069413,0.04,0.71,-0.23,0.72,0.69,0.04,0.0125,3
1772361069418,-0.27,0.53,-0.54,0.72,0.69,0.04,0.0125,3
1772361069423,-0.31,0.39,-0.69,0.72,0.69,0.04,0.0125,3
1772361069428,-0.27,0.22,-0.92,0.72,0.69,0.04,0.0125,3
1772361069433,-0.24,-0.16,-0.91,0.72,0.69,0.04,0.0125,3
1772361069439,-0.32,-0.34,-0.99,0.72,0.69,0.03,0.0095,3
1772361069447,-0.39,-0.41,-1.03,0.72,0.69,0.03,0.0091,3
1772361069453,-0.31,-0.48,-0.81,0.72,0.69,0.03,0.0091,3
1772361069458,-0.31,-0.47,-0.81,0.72,0.69,0.03,0.0091,3
1772361069463,-0.23,-0.55,-0.65,0.72,0.69,0.03,0.0091,3
1772361069468,-0.19,-0.54,-0.27,0.72,0.69,0.03,0.0091,3
1772361069473,-0.11,-0.5,-0.07,0.72,0.69,0.03,0.0091,3
1772361069478,-0.03,-0.46,0.07,0.72,0.69,0.03,0.0091,3
1772361069484,0.05,-0.43,0.31,0.72,0.69,0.03,0.0091,3
1772361069489,-0.14,-0.36,0.35,0.72,0.69,0.03,0.0091,3
1772361069494,-0.17,-0.28,0.31,0.72,0.69,0.03,0.0091,3
1772361069499,-0.09,-0.24,0.31,0.72,0.69,0.03,0.0091,3
1772361069503,0.06,-0.2,0.27,0.72,0.69,0.03,0.0091,3
1772361069507,0.1,-0.16,0.27,0.72,0.69,0.03,0.0091,3
1772361069512,0.09,-0.05,0.11,0.72,0.69,0.03,0.0091,3
1772361069518,0.05,-0.05,0.04,0.72,0.69,0.03,0.0091,3
1772361069523,0.13,-0.01,-0.11,0.72,0.69,0.03,0.0091,3
1772361069528,0.17,-0.0,-0.08,0.72,0.69,0.03,0.0091,3
1772361069533,0.18,0.12,-0.04,0.72,0.69,0.03,0.0091,3
1772361069538,0.1,0.23,-0.11,0.72,0.69,0.03,0.0091,3
1772361069543,0.17,0.2,-0.03,0.72,0.69,0.03,0.0091,3
1772361069548,0.21,0.25,-0.1,0.72,0.69,0.03,0.0091,3
1772361069553,0.18,0.3,-0.06,0.72,0.69,0.03,0.0091,3
1772361069558,0.15,0.42,-0.06,0.72,0.69,0.03,0.0091,3
1772361069563,0.03,0.46,-0.06,0.72,0.69,0.03,0.0091,3
1772361069568,-0.07,0.55,-0.06,0.72,0.69,0.03,0.0091,3
1772361069573,-0.19,0.59,-0.14,0.72,0.69,0.03,0.0091,3
1772361069578,-0.23,0.53,-0.25,0.72,0.69,0.03,0.0091,3
1772361069583,-0.14,0.35,-0.33,0.72,0.69,0.03,0.0091,3
1772361069588,-0.22,0.2,-0.48,0.72,0.69,0.03,0.0091,3
1772361069594,-0.07,-0.2,-0.45,0.72,0.69,0.03,0.0091,3
1772361069598,-0.14,-0.27,-0.45,0.72,0.69,0.03,0.0091,3
1772361069604,-0.14,-0.26,-0.34,0.72,0.69,0.03,0.0091,3
1772361069608,-0.29,-0.3,-0.48,0.72,0.69,0.03,0.0091,3
1772361069613,-0.28,-0.34,-0.45,0.72,0.69,0.03,0.0091,3
1772361069618,-0.12,-0.41,-0.18,0.72,0.69,0.03,0.0091,3
1772361069623,-0.16,-0.33,0.13,0.72,0.69,0.03,0.0091,3
1772361069628,-0.23,-0.26,0.05,0.72,0.69,0.03,0.0091,3
1772361069633,-0.11,-0.26,0.24,0.72,0.69,0.03,0.0091,3
1772361069639,-0.05,-0.25,0.36,0.72,0.69,0.03,0.0091,3
1772361069644,-0.12,-0.21,0.36,0.72,0.69,0.03,0.0091,3
1772361069649,0.0,-0.14,0.59,0.72,0.69,0.03,0.0091,3
1772361069653,0.05,-0.05,0.66,0.72,0.69,0.03,0.0091,3
1772361069658,0.06,0.18,0.43,0.72,0.69,0.03,0.0091,3
1772361069663,0.13,0.26,0.2,0.72,0.69,0.03,0.0091,3
1772361069668,0.22,0.23,0.05,0.72,0.69,0.03,0.0091,3
1772361069673,0.18,0.27,-0.06,0.72,0.69,0.03,0.0091,3
1772361069679,0.07,0.25,-0.14,0.72,0.69,0.03,0.0091,3
1772361069683,0.07,0.25,-0.25,0.72,0.69,0.03,0.0091,3
1772361069688,0.04,0.25,-0.25,0.72,0.69,0.03,0.0091,3
1772361069693,0.12,0.11,-0.22,0.72,0.69,0.03,0.0091,3
1772361069699,0.09,0.04,-0.25,0.72,0.69,0.03,0.0091,3
1772361069704,0.09,-0.04,-0.29,0.72,0.69,0.03,0.0091,3
1772361069709,0.06,-0.11,-0.18,0.72,0.69,0.03,0.0091,3
1772361069714,-0.05,-0.18,-0.18,0.72,0.69,0.03,0.0091,3
1772361069719,-0.05,-0.18,-0.06,0.72,0.69,0.03,0.0091,3
1772361069723,-0.0,-0.18,0.01,0.72,0.69,0.03,0.0091,3
1772361069728,0.0,-0.21,0.13,0.72,0.69,0.03,0.0091,3
1772361069734,-0.02,-0.25,0.13,0.72,0.69,0.03,0.0091,3
1772361069739,-0.14,-0.25,0.16,0.72,0.69,0.03,0.0091,3
1772361069744,-0.13,-0.24,0.09,0.72,0.69,0.03,0.0091,3
1772361069749,-0.21,-0.31,0.01,0.72,0.69,0.03,0.0091,3
1772361069754,-0.2,-0.38,-0.03,0.72,0.69,0.03,0.0091,3
1772361069759,-0.19,-0.42,-0.05,0.72,0.69,0.03,0.0091,3
1772361069764,-0.27,-0.57,-0.25,0.72,0.69,0.03,0.0091,3
1772361069769,-0.27,-0.57,-0.21,0.72,0.69,0.03,0.0091,3
1772361069774,-0.23,-0.57,-0.21,0.72,0.69,0.03,0.0091,3
1772361069779,-0.23,-0.54,-0.25,0.72,0.69,0.03,0.0091,3
1772361069784,-0.23,-0.5,-0.29,0.72,0.69,0.03,0.0091,3
1772361069789,-0.16,-0.43,-0.17,0.72,0.69,0.03,0.0091,3
1772361069794,-0.12,-0.36,-0.09,0.72,0.69,0.03,0.0091,3
1772361069799,-0.12,-0.17,-0.02,0.72,0.69,0.03,0.0091,3
1772361069804,-0.12,-0.17,0.06,0.72,0.69,0.03,0.0091,3
1772361069809,-0.12,-0.08,0.09,0.72,0.69,0.03,0.0091,3
1772361069814,-0.09,-0.01,0.16,0.72,0.69,0.03,0.0091,3
1772361069819,-0.2,-0.02,0.09,0.72,0.69,0.03,0.0091,3
1772361069824,-0.24,-0.02,0.16,0.72,0.69,0.03,0.0091,3
1772361069829,-0.24,-0.05,0.16,0.72,0.69,0.03,0.0091,3
1772361069834,-0.13,-0.06,0.28,0.72,0.69,0.03,0.0091,3
1772361069839,-0.1,-0.07,0.32,0.72,0.69,0.03,0.0091,3
1772361069844,-0.02,-0.07,0.24,0.72,0.69,0.03,0.0091,3
1772361069849,0.04,-0.08,0.2,0.72,0.69,0.03,0.0091,3
1772361069854,0.15,-0.01,0.05,0.72,0.69,0.03,0.0091,3
1772361069859,0.14,0.02,-0.1,0.72,0.69,0.03,0.0091,3
1772361069864,0.1,0.12,-0.25,0.72,0.69,0.03,0.0091,3
1772361069869,0.02,0.24,-0.45,0.72,0.69,0.03,0.0091,3
1772361069874,-0.06,0.23,-0.45,0.72,0.69,0.03,0.0091,3
1772361069879,-0.15,0.15,-0.37,0.72,0.69,0.03,0.0091,3
1772361069884,-0.3,-0.05,-0.03,0.72,0.69,0.03,0.0091,3
1772361069889,-0.39,-0.21,0.2,0.72,0.69,0.03,0.0091,3
1772361069894,-0.43,-0.25,0.32,0.72,0.69,0.03,0.0091,3
1772361069899,-0.47,-0.32,0.36,0.72,0.69,0.03,0.0091,3
1772361069904,-0.63,-0.71,0.28,0.72,0.69,0.03,0.0091,3
1772361069909,-0.63,-0.76,0.2,0.72,0.69,0.03,0.0091,3
1772361069914,-0.64,-0.84,0.16,0.72,0.69,0.03,0.0091,3
1772361069919,-0.37,-0.95,0.05,0.72,0.69,0.03,0.0091,3
1772361069924,-0.3,-0.88,0.01,0.72,0.69,0.03,0.0091,3
1772361069929,-0.16,-0.76,-0.06,0.72,0.69,0.03,0.0091,3
1772361069934,-0.2,-0.56,-0.37,0.72,0.69,0.03,0.0091,3
1772361069939,0.07,-0.32,-0.41,0.72,0.69,0.03,0.0091,3
1772361069944,0.23,-0.25,-0.37,0.72,0.69,0.03,0.0091,3
1772361069949,0.34,-0.2,-0.33,0.72,0.69,0.03,0.0091,3
1772361069954,0.42,0.25,-0.22,0.72,0.69,0.03,0.0091,3
1772361069959,0.38,0.59,-0.22,0.72,0.69,0.03,0.0091,3
1772361069964,0.43,0.81,-0.14,0.72,0.69,0.03,0.0091,3
1772361069970,0.39,1.03,-0.1,0.72,0.69,0.03,0.0091,3
1772361069975,0.32,1.18,-0.18,0.72,0.69,0.03,0.0091,3
1772361069979,0.24,1.24,-0.14,0.72,0.69,0.03,0.0091,3
1772361069985,0.17,1.23,-0.14,0.72,0.69,0.03,0.0091,3
1772361069990,0.06,1.04,0.13,0.72,0.69,0.03,0.0091,3
1772361069994,0.02,0.85,0.31,0.72,0.69,0.03,0.0091,3
1772361069999,-0.05,0.66,0.47,0.72,0.69,0.03,0.0091,3
1772361070005,-0.13,0.54,0.47,0.72,0.69,0.03,0.0091,3
1772361070009,-0.16,0.12,0.39,0.72,0.69,0.03,0.0091,3
1772361070014,-0.16,-0.06,0.2,0.72,0.69,0.03,0.0091,3
1772361070019,-0.13,-0.18,0.09,0.72,0.69,0.03,0.0091,3
1772361070024,-0.2,-0.29,-0.06,0.72,0.69,0.03,0.0091,3
1772361070029,-0.23,-0.29,-0.1,0.72,0.69,0.03,0.0091,3
1772361070034,-0.27,-0.29,-0.06,0.72,0.69,0.03,0.0091,3
1772361070039,-0.27,-0.28,0.01,0.72,0.69,0.03,0.0091,3
1772361070044,-0.2,-0.36,0.05,0.72,0.69,0.03,0.0091,3
1772361070049,-0.16,-0.32,0.05,0.72,0.69,0.03,0.0091,3
1772361070054,-0.12,-0.32,0.01,0.72,0.69,0.03,0.0091,3
1772361070059,-0.07,-0.28,-0.07,0.72,0.69,0.03,0.0091,3
1772361070064,-0.07,-0.28,-0.1,0.72,0.69,0.03,0.0091,3
1772361070069,-0.04,-0.29,-0.18,0.72,0.69,0.03,0.0091,3
1772361070074,-0.07,-0.25,-0.22,0.72,0.69,0.03,0.0091,3
1772361070079,-0.07,-0.13,-0.14,0.72,0.69,0.03,0.0091,3
1772361070084,0.01,-0.05,-0.14,0.72,0.69,0.03,0.0091,3
1772361070089,0.01,0.02,-0.06,0.72,0.69,0.03,0.0091,3
1772361070094,0.06,-0.05,-0.06,0.72,0.69,0.03,0.0091,3
1772361070099,0.07,-0.02,-0.06,0.72,0.69,0.03,0.0091,3
1772361070104,0.03,-0.02,-0.06,0.72,0.69,0.03,0.0091,3
1772361070109,-0.0,-0.02,-0.06,0.72,0.69,0.03,0.0091,3
1772361070114,-0.03,-0.09,-0.02,0.72,0.69,0.03,0.0091,3
1772361070119,-0.02,-0.13,-0.02,0.72,0.69,0.03,0.0091,3
1772361070124,-0.06,-0.13,0.02,0.72,0.69,0.03,0.0091,3
1772361070129,-0.13,-0.16,0.06,0.72,0.69,0.03,0.0091,3
1772361070134,-0.09,-0.2,0.06,0.72,0.69,0.03,0.0091,3
1772361070139,-0.09,-0.19,0.1,0.72,0.69,0.03,0.0091,3
1772361070144,-0.24,-0.23,0.02,0.72,0.69,0.03,0.0091,3
1772361070149,-0.28,-0.23,0.02,0.72,0.69,0.03,0.0091,3
1772361070154,-0.24,-0.27,0.06,0.72,0.69,0.03,0.0091,3
1772361070159,-0.27,-0.27,-0.02,0.72,0.69,0.03,0.0091,3
1772361070164,-0.27,-0.19,-0.09,0.72,0.69,0.03,0.0091,3
1772361070169,-0.28,-0.16,-0.13,0.72,0.69,0.03,0.0091,3
1772361070174,-0.28,-0.16,-0.13,0.72,0.69,0.03,0.0091,3
1772361070179,-0.09,-0.08,-0.09,0.72,0.69,0.03,0.0091,3
1772361070184,-0.09,-0.05,-0.02,0.72,0.69,0.03,0.0091,3
1772361070189,0.02,-0.04,0.06,0.72,0.69,0.03,0.0091,3
1772361070194,0.06,-0.04,0.06,0.72,0.69,0.03,0.0091,3
1772361070199,0.17,-0.01,-0.09,0.72,0.69,0.03,0.0091,3
1772361070204,0.13,-0.01,-0.17,0.72,0.69,0.03,0.0091,3
1772361070209,0.09,0.03,-0.21,0.72,0.69,0.03,0.0091,3
1772361070214,-0.02,0.03,-0.25,0.72,0.69,0.03,0.0091,3
1772361070219,-0.02,0.11,-0.21,0.72,0.69,0.03,0.0091,3
1772361070224,-0.15,0.07,-0.17,0.72,0.69,0.03,0.0091,3
1772361070229,-0.07,-0.05,-0.09,0.72,0.69,0.03,0.0091,3
1772361070234,-0.07,-0.29,0.06,0.72,0.69,0.03,0.0091,3
1772361070239,-0.07,-0.32,0.06,0.72,0.69,0.03,0.0091,3
1772361070244,-0.11,-0.33,0.1,0.72,0.69,0.03,0.0091,3
1772361070249,-0.06,-0.29,0.14,0.72,0.69,0.03,0.0091,3
1772361070254,-0.02,-0.29,0.1,0.72,0.69,0.03,0.0091,3
1772361070259,-0.06,-0.29,0.06,0.72,0.69,0.03,0.0091,3
1772361070264,-0.02,-0.25,-0.02,0.72,0.69,0.03,0.0091,3
1772361070269,-0.1,-0.14,-0.13,0.72,0.69,0.03,0.0091,3
1772361070274,-0.1,-0.14,-0.13,0.72,0.69,0.03,0.0091,3
1772361070279,-0.1,-0.06,-0.13,0.72,0.69,0.03,0.0091,3
1772361070284,-0.14,-0.06,-0.09,0.72,0.69,0.03,0.0091,3
1772361070289,-0.14,-0.03,-0.05,0.72,0.69,0.03,0.0091,3
1772361070294,-0.14,-0.07,0.02,0.72,0.69,0.03,0.0091,3
1772361070299,-0.1,-0.15,0.1,0.72,0.69,0.03,0.0091,3
1772361070304,-0.14,-0.22,0.13,0.72,0.69,0.03,0.0091,3
1772361070309,-0.06,-0.27,0.1,0.72,0.69,0.03,0.0091,3
1772361070314,-0.14,-0.27,0.01,0.72,0.69,0.03,0.0091,3
1772361070319,-0.21,-0.2,-0.06,0.72,0.69,0.03,0.0091,3
1772361070324,-0.14,-0.16,-0.06,0.72,0.69,0.03,0.0091,3
1772361070329,-0.14,-0.17,-0.06,0.72,0.69,0.03,0.0091,3
1772361070334,-0.14,-0.09,-0.03,0.72,0.69,0.03,0.0091,3
1772361070339,-0.1,-0.05,-0.03,0.72,0.69,0.03,0.0091,3
1772361070344,-0.1,-0.06,-0.06,0.72,0.69,0.03,0.0091,3
1772361070349,-0.02,-0.06,0.01,0.72,0.69,0.03,0.0091,3
1772361070354,0.05,-0.04,0.01,0.72,0.69,0.03,0.0091,3
1772361070359,0.05,0.04,0.01,0.72,0.69,0.03,0.0091,3
1772361070364,0.09,0.04,0.01,0.72,0.69,0.03,0.0091,3
1772361070369,0.09,0.08,-0.03,0.72,0.69,0.03,0.0091,3
1772361070374,0.1,0.2,0.02,0.72,0.69,0.03,0.0091,3
1772361070379,0.11,0.23,-0.02,0.72,0.69,0.03,0.0091,3
1772361070384,0.14,0.27,-0.05,0.72,0.69,0.03,0.0091,3
1772361070389,0.07,0.27,-0.09,0.72,0.69,0.03,0.0091,3
1772361070394,0.03,0.26,-0.09,0.72,0.69,0.03,0.0091,3
1772361070399,0.0,0.22,-0.02,0.72,0.69,0.03,0.0091,3
1772361070404,0.04,0.07,0.09,0.72,0.69,0.03,0.0091,3
1772361070409,0.01,0.02,0.13,0.72,0.69,0.03,0.0091,3
1772361070414,-0.06,-0.02,0.14,0.72,0.69,0.03,0.0091,3
1772361070419,-0.14,-0.02,0.1,0.72,0.69,0.03,0.0091,3
1772361070424,-0.09,-0.09,0.14,0.72,0.69,0.03,0.0091,3
1772361070429,-0.09,-0.09,0.16,0.72,0.69,0.03,0.0091,3
1772361070434,-0.13,-0.09,0.1,0.72,0.69,0.03,0.0091,3
1772361070439,-0.15,-0.05,0.06,0.72,0.69,0.03,0.0091,3
1772361070444,-0.15,-0.08,0.06,0.72,0.69,0.03,0.0091,3
1772361070449,-0.14,-0.08,0.06,0.72,0.69,0.03,0.0091,3
1772361070454,-0.18,-0.11,0.06,0.72,0.69,0.03,0.0091,3
1772361070459,-0.25,-0.06,0.1,0.72,0.69,0.03,0.0091,3
1772361070464,-0.21,-0.1,0.09,0.72,0.69,0.03,0.0091,3
1772361070469,-0.17,-0.09,0.1,0.72,0.69,0.03,0.0091,3
1772361070474,-0.17,-0.13,-0.05,0.72,0.69,0.03,0.0091,3
1772361070479,-0.13,-0.16,-0.13,0.72,0.69,0.03,0.0091,3
1772361070484,-0.1,-0.16,-0.21,0.72,0.69,0.03,0.0091,3
1772361070489,-0.06,-0.2,-0.25,0.72,0.69,0.03,0.0091,3
1772361070494,-0.06,-0.16,-0.21,0.72,0.69,0.03,0.0091,3
1772361070499,-0.02,-0.2,-0.21,0.72,0.69,0.03,0.0091,3
1772361070504,0.05,-0.19,-0.17,0.72,0.69,0.03,0.0091,3
1772361070509,0.01,-0.22,-0.02,0.72,0.69,0.03,0.0091,3
1772361070514,0.05,-0.22,-0.05,0.72,0.69,0.03,0.0091,3
1772361070519,0.05,-0.26,-0.05,0.72,0.69,0.03,0.0091,3
1772361070524,0.01,-0.26,-0.05,0.72,0.69,0.03,0.0091,3
1772361070529,0.05,-0.26,-0.05,0.72,0.69,0.03,0.0091,3
1772361070534,0.05,-0.22,-0.05,0.72,0.69,0.03,0.0091,3
1772361070539,0.09,-0.19,-0.05,0.72,0.69,0.03,0.0091,3
1772361070544,-0.02,-0.16,-0.05,0.72,0.69,0.03,0.0091,3
1772361070549,-0.1,-0.16,-0.02,0.72,0.69,0.03,0.0091,3
1772361070554,-0.13,-0.16,-0.05,0.72,0.69,0.03,0.0091,3
1772361070559,-0.13,-0.12,0.02,0.72,0.69,0.03,0.0091,3
1772361070564,-0.09,-0.2,0.06,0.72,0.69,0.03,0.0091,3
1772361070569,-0.13,-0.16,0.02,0.72,0.69,0.03,0.0091,3
1772361070574,-0.17,-0.2,0.02,0.72,0.69,0.03,0.0091,3
1772361070579,-0.17,-0.13,-0.05,0.72,0.69,0.03,0.0091,3
1772361070584,-0.24,-0.13,0.02,0.72,0.69,0.03,0.0091,3
1772361070589,-0.2,-0.09,-0.02,0.72,0.69,0.03,0.0091,3
1772361070594,-0.24,-0.09,0.06,0.72,0.69,0.03,0.0091,3
1772361070599,-0.2,-0.08,0.16,0.72,0.69,0.03,0.0091,3
1772361070604,-0.17,-0.09,0.2,0.72,0.69,0.03,0.0091,3
1772361070609,-0.13,-0.09,0.25,0.72,0.69,0.03,0.0091,3
1772361070614,-0.09,0.03,0.14,0.72,0.69,0.03,0.0091,3
1772361070619,-0.09,0.07,0.06,0.72,0.69,0.03,0.0091,3
1772361070624,-0.06,0.03,0.01,0.72,0.69,0.03,0.0091,3
1772361070629,-0.02,0.07,-0.06,0.72,0.69,0.03,0.0091,3
1772361070634,0.02,-0.01,0.02,0.72,0.69,0.03,0.0091,3
1772361070639,0.05,0.07,0.01,0.72,0.69,0.03,0.0091,3
1772361070644,0.02,0.07,0.06,0.72,0.69,0.03,0.0091,3
1772361070649,0.05,0.11,0.05,0.72,0.69,0.03,0.0091,3
1772361070654,0.05,0.07,0.06,0.72,0.69,0.03,0.0091,3
1772361070659,0.02,0.11,0.05,0.72,0.69,0.03,0.0091,3
1772361070664,-0.02,0.07,-0.1,0.72,0.69,0.03,0.0091,3
1772361070669,-0.05,0.04,-0.05,0.72,0.69,0.03,0.0091,3
1772361070674,-0.05,-0.0,-0.1,0.72,0.69,0.03,0.0091,3
1772361070679,-0.09,-0.08,-0.05,0.72,0.69,0.03,0.0091,3
1772361070684,-0.12,-0.2,0.1,0.72,0.69,0.03,0.0091,3
1772361070689,-0.2,-0.23,0.14,0.72,0.69,0.03,0.0091,3
1772361070694,-0.23,-0.23,0.21,0.72,0.69,0.03,0.0091,3
1772361070699,-0.19,-0.31,0.21,0.72,0.69,0.03,0.0091,3
1772361070704,-0.11,-0.3,0.14,0.72,0.69,0.03,0.0091,3
1772361070709,-0.11,-0.26,0.06,0.72,0.69,0.03,0.0091,3
1772361070714,-0.15,-0.27,-0.05,0.72,0.69,0.03,0.0091,3
1772361070719,-0.15,-0.16,-0.25,0.72,0.69,0.03,0.0091,3
1772361070724,-0.2,-0.16,-0.25,0.72,0.69,0.03,0.0091,3
1772361070729,-0.19,-0.13,-0.21,0.72,0.69,0.03,0.0091,3
1772361070734,-0.19,-0.13,0.06,0.72,0.69,0.03,0.0091,3
1772361070739,-0.19,-0.09,0.14,0.72,0.69,0.03,0.0091,3
1772361070744,-0.15,-0.05,0.25,0.72,0.69,0.03,0.0091,3
1772361070749,-0.15,-0.02,0.21,0.72,0.69,0.03,0.0091,3
1772361070754,0.04,-0.02,0.25,0.72,0.69,0.03,0.0091,3
1772361070759,0.07,-0.02,0.25,0.72,0.69,0.03,0.0091,3
1772361070764,0.07,0.02,0.14,0.72,0.69,0.03,0.0091,3
1772361070769,0.07,0.1,-0.02,0.72,0.69,0.03,0.0091,3
1772361070774,0.07,0.13,-0.09,0.72,0.69,0.03,0.0091,3
1772361070779,0.07,0.16,-0.13,0.72,0.69,0.03,0.0091,3
1772361070784,0.03,0.24,-0.17,0.72,0.69,0.03,0.0091,3
1772361070789,0.03,0.16,-0.13,0.72,0.69,0.03,0.0091,3
1772361070794,0.03,0.13,-0.02,0.72,0.69,0.03,0.0091,3
1772361070799,-0.01,0.13,0.1,0.72,0.69,0.03,0.0091,3
1772361070804,-0.01,-0.05,0.1,0.72,0.69,0.03,0.0091,3
1772361070809,-0.01,-0.09,0.14,0.72,0.69,0.03,0.0091,3
1772361070814,-0.05,-0.17,0.1,0.72,0.69,0.03,0.0091,3
1772361070819,0.03,-0.25,0.06,0.72,0.69,0.03,0.0091,3
1772361070824,0.03,-0.32,-0.21,0.72,0.69,0.03,0.0091,3
1772361070829,-0.05,-0.32,-0.32,0.72,0.69,0.03,0.0091,3
1772361070834,-0.15,-0.32,-0.44,0.72,0.69,0.03,0.0091,3
1772361070839,-0.11,-0.32,-0.21,0.72,0.69,0.03,0.0091,3
1772361070844,-0.08,-0.25,-0.17,0.72,0.69,0.03,0.0091,3
1772361070850,-0.08,-0.17,-0.02,0.72,0.69,0.03,0.0091,3
1772361070854,-0.08,-0.05,0.06,0.72,0.69,0.03,0.0091,3
1772361070867,-0.03,0.1,0.13,0.72,0.7,0.02,0.0177,3
1772361070872,0.01,0.06,0.05,0.72,0.7,0.02,0.0177,3
1772361070878,-0.03,0.03,-0.03,0.72,0.7,0.02,0.0177,3
1772361070884,-0.04,-0.01,-0.03,0.72,0.7,0.02,0.0177,3
1772361071820,-0.04,-0.16,-0.07,0.83,0.56,-0.02,0.014,3
1772361071825,0.04,-0.16,0.0,0.83,0.56,-0.02,0.014,3
1772361071830,0.04,-0.02,0.12,0.83,0.56,-0.02,0.014,3
