Timestamp,LinAccX,LinAccY,LinAccZ,QuatI,QuatJ,QuatK,QuatReal,Label
1772360466326,0.77,31.08,14.02,-0.39,0.11,0.21,0.892,2
1772360466330,13.45,76.75,69.18,-0.39,0.11,0.21,0.892,2
1772360466335,15.41,-2.62,47.89,-0.39,0.11,0.21,0.892,2
1772360466340,3.6,0.14,-18.17,-0.39,0.11,0.21,0.892,2
1772360466345,4.37,3.19,-19.62,-0.39,0.11,0.21,0.892,2
1772360466350,2.9,4.19,-19.59,-0.39,0.11,0.21,0.892,2
1772360466355,0.73,4.46,-14.13,-0.39,0.11,0.21,0.892,2
1772360466360,1.3,2.93,-10.77,-0.39,0.11,0.21,0.892,2
1772360466365,1.48,1.32,-10.01,-0.39,0.11,0.21,0.892,2
1772360466370,0.23,2.45,-12.25,-0.39,0.11,0.21,0.892,2
1772360466375,-0.27,4.42,-13.27,-0.39,0.11,0.21,0.892,2
1772360466380,-0.86,5.26,-14.37,-0.39,0.11,0.21,0.892,2
1772360466385,-1.33,4.75,-14.83,-0.39,0.11,0.21,0.892,2
1772360466390,-0.9,2.63,-12.41,-0.39,0.11,0.21,0.892,2
1772360466395,-0.65,2.12,-11.68,-0.39,0.11,0.21,0.892,2
1772360466400,-0.71,2.57,-11.26,-0.39,0.11,0.21,0.892,2
1772360466405,-0.53,1.49,-5.2,-0.39,0.11,0.21,0.892,2
1772360466410,-0.16,-2.99,9.53,-0.39,0.11,0.21,0.892,2
1772360466415,2.96,-22.16,59.06,-0.39,0.11,0.21,0.892,2
1772360466420,3.77,3.1,8.49,-0.39,0.11,0.21,0.892,2
1772360466425,1.63,5.22,-9.25,-0.39,0.11,0.21,0.892,2
1772360466430,0.14,4.64,-11.63,-0.39,0.11,0.21,0.892,2
1772360466435,-1.3,3.71,-11.4,-0.39,0.11,0.21,0.892,2
1772360466440,-1.8,3.98,-7.73,-0.39,0.11,0.21,0.892,2
1772360466445,-1.35,4.7,-4.74,-0.39,0.11,0.21,0.892,2
1772360466450,1.34,0.65,7.4,-0.39,0.11,0.21,0.892,2
1772360466455,3.64,-1.57,17.59,-0.39,0.11,0.21,0.892,2
1772360466460,3.6,-1.92,14.74,-0.39,0.11,0.21,0.892,2
1772360466466,2.61,-1.19,8.8,-0.39,0.11,0.21,0.892,2
1772360466471,1.65,-1.38,5.6,-0.39,0.11,0.21,0.892,2
1772360466476,1.04,-2.18,5.02,-0.39,0.11,0.21,0.892,2
1772360466481,1.75,-1.72,6.85,-0.39,0.11,0.21,0.892,2
1772360467752,1.95,-0.74,-1.19,0.06,0.02,-0.36,0.9304,2
1772360467757,2.02,-0.46,-0.89,0.06,0.02,-0.36,0.9304,2
1772360467762,2.02,-0.41,-0.85,0.06,0.02,-0.36,0.9304,2
1772360467767,1.96,-0.42,-0.86,0.06,0.02,-0.36,0.9304,2
1772360467772,1.88,-0.46,-0.9,0.06,0.02,-0.36,0.9304,2
1772360467777,1.52,-0.95,-0.9,0.06,0.02,-0.36,0.9304,2
1772360467782,1.4,-1.19,-0.91,0.06,0.02,-0.36,0.9304,2
1772360467787,1.2,-1.38,-0.94,0.06,0.02,-0.36,0.9304,2
1772360467792,0.88,-1.78,-0.94,0.06,0.02,-0.36,0.9304,2
1772360467797,0.75,-1.94,-0.94,0.06,0.02,-0.36,0.9304,2
1772360467801,0.58,-1.98,-0.91,0.06,0.02,-0.36,0.9304,2
1772360467806,0.45,-2.0,-0.95,0.06,0.02,-0.36,0.9304,2
1772360467811,0.14,-1.93,-0.95,0.06,0.02,-0.36,0.9304,2
1772360467816,0.04,-1.76,-0.95,0.06,0.02,-0.36,0.9304,2
1772360467821,0.04,-1.56,-0.88,0.06,0.02,-0.36,0.9304,2
1772360467827,0.26,-1.02,-0.84,0.06,0.02,-0.36,0.9304,2
1772360467832,0.36,-0.76,-0.84,0.06,0.02,-0.36,0.9304,2
1772360467837,0.58,-0.54,-0.8,0.06,0.02,-0.36,0.9304,2
1772360467841,0.76,-0.4,-0.8,0.06,0.02,-0.36,0.9304,2
1772360467846,1.14,-0.26,-0.68,0.06,0.02,-0.36,0.9304,2
1772360467851,1.25,-0.2,-0.53,0.06,0.02,-0.36,0.9304,2
1772360467856,1.37,-0.27,-0.37,0.06,0.02,-0.36,0.9304,2
1772360467861,1.56,-0.43,-0.14,0.06,0.02,-0.36,0.9304,2
1772360467866,1.6,-0.5,-0.14,0.06,0.02,-0.36,0.9304,2
1772360467871,1.6,-0.59,-0.21,0.06,0.02,-0.36,0.9304,2
1772360467876,1.56,-0.66,-0.17,0.06,0.02,-0.36,0.9304,2
1772360467881,1.53,-0.57,-0.33,0.06,0.02,-0.36,0.9304,2
1772360467886,1.53,-0.56,-0.48,0.06,0.02,-0.36,0.9304,2
1772360467891,1.45,-0.55,-0.63,0.06,0.02,-0.36,0.9304,2
1772360467896,1.31,-0.77,-0.74,0.06,0.02,-0.36,0.9304,2
1772360467901,1.15,-0.97,-0.67,0.06,0.02,-0.36,0.9304,2
1772360467906,1.0,-1.21,-0.63,0.06,0.02,-0.36,0.9304,2
1772360467911,0.84,-1.43,-0.52,0.06,0.02,-0.36,0.9304,2
1772360467916,0.73,-1.7,-0.47,0.06,0.02,-0.36,0.9304,2
1772360467921,0.73,-1.71,-0.39,0.06,0.02,-0.36,0.9304,2
1772360467926,0.82,-1.69,-0.43,0.06,0.02,-0.36,0.9304,2
1772360467931,1.09,-1.59,-0.61,0.06,0.02,-0.36,0.9304,2
1772360467936,1.25,-1.42,-0.72,0.06,0.02,-0.36,0.9304,2
1772360467941,1.41,-1.2,-0.83,0.06,0.02,-0.36,0.9304,2
1772360467946,1.52,-0.98,-1.01,0.06,0.02,-0.36,0.9304,2
1772360467951,1.61,-0.56,-1.58,0.06,0.02,-0.36,0.9304,2
1772360467956,1.55,-0.5,-1.76,0.06,0.02,-0.36,0.9304,2
1772360467961,1.52,-0.41,-1.98,0.06,0.02,-0.36,0.9304,2
1772360467966,1.35,-0.48,-2.32,0.06,0.02,-0.36,0.9304,2
1772360467971,1.2,-0.55,-2.43,0.06,0.02,-0.36,0.9304,2
1772360467977,1.02,-0.71,-2.5,0.06,0.02,-0.36,0.9304,2
1772360467982,0.71,-1.04,-2.46,0.06,0.02,-0.36,0.9304,2
1772360467986,0.53,-1.2,-2.27,0.06,0.02,-0.36,0.9304,2
1772360467992,0.45,-1.3,-2.23,0.06,0.02,-0.36,0.9304,2
1772360467997,0.44,-1.41,-2.11,0.06,0.02,-0.36,0.9304,2
1772360468002,0.4,-1.58,-1.87,0.06,0.02,-0.36,0.9304,2
1772360468007,0.29,-1.63,-1.8,0.06,0.02,-0.36,0.9304,2
1772360468012,0.2,-1.68,-1.71,0.06,0.02,-0.36,0.9304,2
1772360468017,0.05,-1.7,-1.56,0.06,0.02,-0.36,0.9304,2
1772360468021,-0.02,-1.56,-1.6,0.06,0.02,-0.36,0.9304,2
1772360468026,-0.09,-1.39,-1.71,0.06,0.02,-0.36,0.9304,2
1772360468032,-0.21,-1.21,-1.94,0.06,0.02,-0.36,0.9304,2
1772360468037,-0.36,-0.84,-2.47,0.06,0.02,-0.36,0.9304,2
1772360468042,-0.36,-0.73,-2.7,0.06,0.02,-0.36,0.9304,2
1772360468046,-0.33,-0.56,-2.93,0.06,0.02,-0.36,0.9304,2
1772360468052,-0.18,-0.35,-3.24,0.06,0.02,-0.36,0.9304,2
1772360468056,-0.13,-0.36,-3.24,0.06,0.02,-0.36,0.9304,2
1772360468062,-0.19,-0.43,-3.21,0.06,0.02,-0.36,0.9304,2
1772360468066,-0.25,-0.54,-3.05,0.06,0.02,-0.36,0.9304,2
1772360468072,-0.27,-0.77,-2.75,0.06,0.02,-0.36,0.9304,2
1772360468076,-0.25,-0.89,-2.57,0.06,0.02,-0.36,0.9304,2
1772360468082,-0.28,-0.97,-2.41,0.06,0.02,-0.36,0.9304,2
1772360468086,-0.19,-1.23,-2.34,0.06,0.02,-0.36,0.9304,2
1772360468091,-0.09,-1.25,-2.37,0.06,0.02,-0.36,0.9304,2
1772360468096,-0.03,-1.29,-2.45,0.06,0.02,-0.36,0.9304,2
1772360468102,0.08,-1.31,-2.62,0.06,0.02,-0.36,0.9304,2
1772360468108,0.27,-1.73,-3.65,-0.02,0.17,-0.42,0.8912,2
1772360468113,0.32,-1.92,-4.22,-0.02,0.17,-0.42,0.8919,2
1772360468118,0.67,-2.69,-5.55,-0.02,0.17,-0.42,0.8919,2
1772360468124,0.98,-3.09,-6.31,-0.02,0.17,-0.42,0.8919,2
1772360468130,1.61,-2.95,-7.23,-0.02,0.17,-0.42,0.8919,2
1772360468135,3.17,-1.47,-8.23,-0.02,0.17,-0.42,0.8919,2
1772360468141,3.3,0.18,-8.07,-0.02,0.17,-0.42,0.8919,2
1772360468146,3.44,0.34,-8.15,-0.02,0.17,-0.42,0.8919,2
1772360468151,3.51,0.38,-8.14,-0.02,0.17,-0.42,0.8919,2
1772360468155,3.47,0.66,-8.47,-0.02,0.17,-0.42,0.8919,2
1772360468162,3.49,0.67,-8.58,-0.02,0.17,-0.42,0.8919,2
1772360468166,3.5,0.62,-8.72,-0.02,0.17,-0.42,0.8919,2
1772360468171,3.5,0.48,-8.94,-0.02,0.17,-0.42,0.8919,2
1772360468176,3.54,0.44,-8.96,-0.02,0.17,-0.42,0.8919,2
1772360468181,3.63,0.44,-9.06,-0.02,0.17,-0.42,0.8919,2
1772360468186,3.62,0.4,-9.11,-0.02,0.17,-0.42,0.8919,2
1772360468191,3.6,0.35,-9.17,-0.02,0.17,-0.42,0.8919,2
1772360468196,3.68,0.28,-9.19,-0.02,0.17,-0.42,0.8919,2
1772360468201,3.71,0.24,-9.21,-0.02,0.17,-0.42,0.8919,2
1772360468206,3.76,0.18,-9.19,-0.02,0.17,-0.42,0.8919,2
1772360468211,3.77,0.19,-9.25,-0.02,0.17,-0.42,0.8919,2
1772360468216,3.81,0.16,-9.23,-0.02,0.17,-0.42,0.8919,2
1772360468221,3.81,0.05,-9.2,-0.02,0.17,-0.42,0.8919,2
1772360468226,3.82,-0.01,-9.19,-0.02,0.17,-0.42,0.8919,2
1772360468231,3.89,-0.07,-9.16,-0.02,0.17,-0.42,0.8919,2
1772360468236,3.97,-0.14,-9.13,-0.02,0.17,-0.42,0.8919,2
1772360468241,4.01,-0.25,-8.99,-0.02,0.17,-0.42,0.8919,2
1772360468247,4.0,-0.35,-9.02,-0.02,0.17,-0.42,0.8919,2
1772360468252,4.09,-0.47,-8.98,-0.02,0.17,-0.42,0.8919,2
1772360468257,4.08,-0.54,-8.88,-0.02,0.17,-0.42,0.8919,2
1772360468262,4.12,-0.65,-8.86,-0.02,0.17,-0.42,0.8919,2
1772360468267,4.19,-0.7,-8.91,-0.02,0.17,-0.42,0.8919,2
1772360468271,4.19,-0.82,-8.81,-0.02,0.17,-0.42,0.8919,2
1772360468276,4.22,-0.9,-8.78,-0.02,0.17,-0.42,0.8919,2
1772360468282,4.26,-1.0,-8.77,-0.02,0.17,-0.42,0.8919,2
1772360468287,4.33,-1.05,-8.77,-0.02,0.17,-0.42,0.8919,2
1772360468291,4.37,-1.07,-8.71,-0.02,0.17,-0.42,0.8919,2
1772360468296,4.36,-1.2,-8.76,-0.02,0.17,-0.42,0.8919,2
1772360468301,4.43,-1.23,-8.69,-0.02,0.17,-0.42,0.8919,2
1772360468307,4.43,-1.34,-8.74,-0.02,0.17,-0.42,0.8919,2
1772360468311,4.45,-1.48,-8.75,-0.02,0.17,-0.42,0.8919,2
1772360468317,4.53,-1.44,-8.75,-0.02,0.17,-0.42,0.8919,2
1772360468322,4.51,-1.43,-8.57,-0.02,0.17,-0.42,0.8919,2
1772360468327,4.46,-1.55,-9.04,-0.02,0.17,-0.42,0.8919,2
1772360468331,4.75,-2.09,-8.69,-0.02,0.17,-0.42,0.8919,2
1772360468337,4.62,-1.9,-9.09,-0.02,0.17,-0.42,0.8919,2
1772360468341,4.6,-1.59,-9.25,-0.02,0.17,-0.42,0.8919,2
1772360468347,4.77,-1.79,-9.21,-0.02,0.17,-0.42,0.8919,2
1772360468352,4.85,-1.69,-8.77,-0.02,0.17,-0.42,0.8919,2
1772360468357,4.71,-1.36,-8.28,-0.02,0.17,-0.42,0.8919,2
1772360468362,4.57,-1.22,-7.82,-0.02,0.17,-0.42,0.8919,2
1772360468367,4.39,-1.36,-7.66,-0.02,0.17,-0.42,0.8919,2
1772360468372,4.47,-1.74,-7.89,-0.02,0.17,-0.42,0.8919,2
1772360468377,4.48,-1.86,-7.85,-0.02,0.17,-0.42,0.8919,2
1772360468382,4.68,-3.52,-8.6,-0.02,0.17,-0.42,0.8919,2
1772360468387,4.85,-4.84,-9.23,-0.02,0.17,-0.42,0.8919,2
1772360468401,4.95,-6.48,-10.18,0.2,0.19,-0.36,0.893,2
1772360468406,4.96,-6.9,-10.44,0.2,0.19,-0.36,0.893,2
1772360468411,4.95,-7.27,-10.64,0.2,0.19,-0.36,0.893,2
1772360468416,4.79,-7.43,-10.95,0.2,0.19,-0.36,0.893,2
1772360468422,4.02,-7.44,-10.96,0.2,0.19,-0.36,0.893,2
1772360468427,0.49,-7.34,-13.07,0.2,0.19,-0.36,0.893,2
1772360468432,-12.49,-4.4,-17.2,0.2,0.19,-0.36,0.893,2
1772360468437,-73.85,28.83,-86.48,0.2,0.19,-0.36,0.893,2
1772360468442,-74.07,7.32,-87.11,0.2,0.19,-0.36,0.893,2
1772360468447,-11.09,-12.73,-73.46,0.2,0.19,-0.36,0.893,2
1772360468452,78.9,-42.12,58.78,0.2,0.19,-0.36,0.893,2
1772360468457,77.49,-77.41,68.7,0.2,0.19,-0.36,0.893,2
1772360468462,77.41,-67.87,68.4,0.2,0.19,-0.36,0.893,2
1772360468467,47.79,3.59,62.49,0.2,0.19,-0.36,0.893,2
1772360468472,8.25,9.05,-25.31,0.2,0.19,-0.36,0.893,2
1772360468477,6.1,5.85,-17.54,0.2,0.19,-0.36,0.893,2
1772360468482,6.45,0.71,-15.41,0.2,0.19,-0.36,0.893,2
1772360468487,7.21,-6.84,-18.13,0.2,0.19,-0.36,0.893,2
1772360468492,5.95,-5.02,-18.08,0.2,0.19,-0.36,0.893,2
1772360468496,6.2,0.32,-17.63,0.2,0.19,-0.36,0.893,2
1772360468501,5.49,2.03,-18.09,0.2,0.19,-0.36,0.893,2
1772360468507,5.59,3.65,-17.59,0.2,0.19,-0.36,0.893,2
1772360468512,5.0,2.85,-17.79,0.2,0.19,-0.36,0.893,2
1772360468517,5.0,1.07,-18.68,0.2,0.19,-0.36,0.893,2
1772360468522,3.96,-0.45,-17.76,0.2,0.19,-0.36,0.893,2
1772360468527,3.96,-0.37,-16.61,0.2,0.19,-0.36,0.893,2
1772360468532,3.79,-0.45,-15.85,0.2,0.19,-0.36,0.893,2
1772360468537,3.13,-1.5,-14.8,0.2,0.19,-0.36,0.893,2
1772360468542,2.98,-2.02,-14.05,0.2,0.19,-0.36,0.893,2
1772360468547,2.9,-2.39,-13.59,0.2,0.19,-0.36,0.893,2
1772360468552,2.8,-2.04,-13.47,0.2,0.19,-0.36,0.893,2
1772360468557,2.68,-1.49,-13.13,0.2,0.19,-0.36,0.893,2
1772360468562,2.74,-1.79,-12.9,0.2,0.19,-0.36,0.893,2
1772360468567,2.79,-2.23,-12.8,0.2,0.19,-0.36,0.893,2
1772360468572,2.64,-2.54,-12.58,0.2,0.19,-0.36,0.893,2
1772360468577,2.59,-2.2,-12.56,0.2,0.19,-0.36,0.893,2
1772360468582,2.45,-1.62,-12.62,0.2,0.19,-0.36,0.893,2
1772360468587,2.3,-1.32,-12.68,0.2,0.19,-0.36,0.893,2
1772360468592,2.05,-1.32,-12.86,0.2,0.19,-0.36,0.893,2
1772360468597,1.84,-1.31,-12.93,0.2,0.19,-0.36,0.893,2
1772360468602,1.57,-1.06,-13.05,0.2,0.19,-0.36,0.893,2
1772360468607,1.09,-0.1,-13.59,0.2,0.19,-0.36,0.893,2
1772360468612,0.75,0.49,-13.98,0.2,0.19,-0.36,0.893,2
1772360468617,0.23,1.01,-14.29,0.2,0.19,-0.36,0.893,2
1772360468622,-0.16,1.46,-14.77,0.2,0.19,-0.36,0.893,2
1772360468634,0.5,0.38,-14.21,0.04,0.07,-0.33,0.9391,2
1772360468640,2.6,-1.19,-12.7,0.04,0.07,-0.33,0.9391,2
1772360468646,3.25,-3.54,-9.77,0.04,0.07,-0.33,0.9391,2
1772360468651,3.3,-8.18,-1.03,0.04,0.07,-0.33,0.9391,2
1772360468656,3.43,-11.14,18.55,0.04,0.07,-0.33,0.9391,2
1772360468661,23.53,-74.91,68.65,0.04,0.07,-0.33,0.9391,2
1772360468666,16.97,-8.04,65.91,0.04,0.07,-0.33,0.9391,2
1772360468671,5.04,19.28,6.14,0.04,0.07,-0.33,0.9391,2
1772360468676,0.59,2.38,-18.99,0.04,0.07,-0.33,0.9391,2
1772360468681,-0.43,-1.77,-15.08,0.04,0.07,-0.33,0.9391,2
1772360468686,-0.54,-2.16,-12.82,0.04,0.07,-0.33,0.9391,2
1772360468691,-0.38,0.02,-11.21,0.04,0.07,-0.33,0.9391,2
1772360468696,-0.51,1.47,-10.41,0.04,0.07,-0.33,0.9391,2
1772360468701,-0.56,1.8,-10.6,0.04,0.07,-0.33,0.9391,2
1772360468706,-0.59,1.76,-10.33,0.04,0.07,-0.33,0.9391,2
1772360468712,-0.65,0.34,-9.03,0.04,0.07,-0.33,0.9391,2
1772360468717,-0.65,1.33,-8.27,0.04,0.07,-0.33,0.9391,2
1772360468722,-0.65,2.66,-5.85,0.04,0.07,-0.33,0.9391,2
1772360468727,-0.04,3.81,-0.95,0.04,0.07,-0.33,0.9391,2
1772360468732,2.99,5.12,28.29,0.04,0.07,-0.33,0.9391,2
1772360468736,2.88,0.51,21.46,0.04,0.07,-0.33,0.9391,2
1772360468742,1.3,-3.62,4.23,0.04,0.07,-0.33,0.9391,2
1772360468747,-0.97,-1.61,-7.72,0.04,0.07,-0.33,0.9391,2
1772360468752,-1.05,-1.8,-6.54,0.04,0.07,-0.33,0.9391,2
1772360468757,-0.68,-2.51,-3.86,0.04,0.07,-0.33,0.9391,2
1772360468762,1.02,-1.09,1.43,0.04,0.07,-0.33,0.9391,2
1772360468767,1.4,0.45,1.85,0.04,0.07,-0.33,0.9391,2
1772360468771,1.29,1.53,0.78,0.04,0.07,-0.33,0.9391,2
1772360468777,-0.84,1.23,-2.53,0.04,0.07,-0.33,0.9391,2
1772360468782,-1.87,-0.14,-3.22,0.04,0.07,-0.33,0.9391,2
1772360468787,-1.53,-0.73,-2.3,0.04,0.07,-0.33,0.9391,2
1772360468792,-0.95,-1.21,-1.69,0.04,0.07,-0.33,0.9391,2
1772360468796,-0.68,-1.32,-2.15,0.04,0.07,-0.33,0.9391,2
1772360468802,-1.03,-1.02,-2.57,0.04,0.07,-0.33,0.9391,2
1772360468807,-1.22,-0.61,-2.72,0.04,0.07,-0.33,0.9391,2
1772360468812,-1.22,-0.3,-2.64,0.04,0.07,-0.33,0.9391,2
1772360468817,-1.03,-0.2,-2.38,0.04,0.07,-0.33,0.9391,2
1772360468822,-1.07,-0.27,-2.38,0.04,0.07,-0.33,0.9391,2
1772360468827,-1.11,-0.5,-2.34,0.04,0.07,-0.33,0.9391,2
1772360468832,-1.14,-0.92,-2.38,0.04,0.07,-0.33,0.9391,2
1772360468837,-1.1,-0.92,-2.33,0.04,0.07,-0.33,0.9391,2
1772360468842,-1.03,-0.72,-2.29,0.04,0.07,-0.33,0.9391,2
1772360468847,-0.98,-0.46,-2.33,0.04,0.07,-0.33,0.9391,2
1772360468852,-0.98,-0.38,-2.29,0.04,0.07,-0.33,0.9391,2
1772360468856,-1.06,-0.5,-2.29,0.04,0.07,-0.33,0.9391,2
1772360468861,-1.14,-0.64,-2.33,0.04,0.07,-0.33,0.9391,2
1772360468866,-1.11,-0.64,-2.37,0.04,0.07,-0.33,0.9391,2
1772360468871,-1.07,-0.56,-2.37,0.04,0.07,-0.33,0.9391,2
1772360468876,-1.06,-0.49,-2.41,0.04,0.07,-0.33,0.9391,2
1772360468881,-1.06,-0.53,-2.45,0.04,0.07,-0.33,0.9391,2
1772360468886,-1.06,-0.57,-2.44,0.04,0.07,-0.33,0.9391,2
1772360471693,-0.52,0.82,-0.31,0.02,0.07,-0.76,0.6421,2
1772360471698,-0.52,1.14,-0.38,0.02,0.07,-0.76,0.6421,2
1772360471703,-0.54,1.61,-0.65,0.02,0.07,-0.76,0.6421,2
1772360471708,-0.54,2.07,-0.87,0.02,0.07,-0.76,0.6421,2
1772360471713,-0.68,2.58,-1.21,0.02,0.07,-0.76,0.6421,2
1772360471719,-0.64,2.82,-1.29,0.02,0.07,-0.76,0.6421,2
1772360471724,-0.6,2.82,-1.33,0.02,0.07,-0.76,0.6421,2
1772360471729,-0.13,2.48,-1.43,0.02,0.07,-0.76,0.6421,2
1772360471734,0.05,2.26,-1.54,0.02,0.07,-0.76,0.6421,2
1772360471739,0.14,1.94,-1.66,0.02,0.07,-0.76,0.6421,2
1772360471743,0.02,1.74,-1.66,0.02,0.07,-0.76,0.6421,2
1772360471749,-0.21,1.2,-1.28,0.02,0.07,-0.76,0.6421,2
1772360471753,-0.25,0.53,-0.97,0.02,0.07,-0.76,0.6421,2
1772360471759,-0.14,-0.32,-0.47,0.02,0.07,-0.76,0.6421,2
1772360471764,0.19,-1.99,-0.25,0.02,0.07,-0.76,0.6421,2
1772360471769,0.45,-2.59,-0.25,0.02,0.07,-0.76,0.6421,2
1772360471774,0.7,-2.8,-0.29,0.02,0.07,-0.76,0.6421,2
1772360471779,0.86,-3.05,-0.44,0.02,0.07,-0.76,0.6421,2
1772360471784,0.89,-3.39,-0.48,0.02,0.07,-0.76,0.6421,2
1772360471789,0.88,-3.55,-0.4,0.02,0.07,-0.76,0.6421,2
1772360471794,0.82,-3.68,-0.41,0.02,0.07,-0.76,0.6421,2
1772360471799,0.86,-3.77,-0.29,0.02,0.07,-0.76,0.6421,2
1772360471804,0.82,-3.74,-0.29,0.02,0.07,-0.76,0.6421,2
1772360471809,0.84,-3.59,-0.21,0.02,0.07,-0.76,0.6421,2
1772360471813,0.79,-3.44,-0.25,0.02,0.07,-0.76,0.6421,2
1772360471819,0.37,-2.91,-0.17,0.02,0.07,-0.76,0.6421,2
1772360471824,0.1,-2.64,-0.05,0.02,0.07,-0.76,0.6421,2
1772360471829,-0.17,-2.26,-0.02,0.02,0.07,-0.76,0.6421,2
1772360471834,-0.82,-1.38,-0.02,0.02,0.07,-0.76,0.6421,2
1772360471839,-1.41,-0.68,0.21,0.02,0.07,-0.76,0.6421,2
1772360471844,-2.09,0.28,0.41,0.02,0.07,-0.76,0.6421,2
1772360471848,-2.62,2.38,0.37,0.02,0.07,-0.76,0.6421,2
1772360471854,-2.39,3.42,0.11,0.02,0.07,-0.76,0.6421,2
1772360471859,-1.93,4.14,-0.32,0.02,0.07,-0.76,0.6421,2
1772360471863,-1.42,4.56,-0.54,0.02,0.07,-0.76,0.6421,2
1772360471868,-0.64,4.55,-0.84,0.02,0.07,-0.76,0.6421,2
1772360471873,-0.33,4.2,-0.73,0.02,0.07,-0.76,0.6421,2
1772360471878,0.14,3.87,-0.69,0.02,0.07,-0.76,0.6421,2
1772360471883,1.33,2.45,-1.03,0.02,0.07,-0.76,0.6421,2
1772360471888,1.87,1.06,-1.22,0.02,0.07,-0.76,0.6421,2
1772360471893,2.39,-0.36,-1.37,0.02,0.07,-0.76,0.6421,2
1772360471898,2.58,-1.55,-1.52,0.02,0.07,-0.76,0.6421,2
1772360471903,2.51,-1.7,-1.44,0.02,0.07,-0.76,0.6421,2
1772360471908,2.51,-1.45,-1.82,0.02,0.07,-0.76,0.6421,2
1772360471913,2.86,-0.87,-2.66,0.02,0.07,-0.76,0.6421,2
1772360471918,3.6,-1.45,-4.61,0.02,0.07,-0.76,0.6421,2
1772360471923,2.96,0.37,-5.9,0.02,0.07,-0.76,0.6421,2
1772360471928,2.42,0.25,-7.24,0.02,0.07,-0.76,0.6421,2
1772360471933,2.32,0.18,-7.37,0.02,0.07,-0.76,0.6421,2
1772360471938,2.29,0.42,-8.02,0.02,0.07,-0.76,0.6421,2
1772360471943,2.37,0.7,-8.19,0.02,0.07,-0.76,0.6421,2
1772360471949,2.39,0.8,-8.25,0.02,0.07,-0.76,0.6421,2
1772360471954,2.5,0.74,-8.61,0.02,0.07,-0.76,0.6421,2
1772360471959,2.61,0.74,-8.66,0.02,0.07,-0.76,0.6421,2
1772360471964,2.63,0.84,-8.87,0.02,0.07,-0.76,0.6421,2
1772360471976,2.81,1.17,-9.28,0.05,0.11,-0.83,0.5406,2
1772360471982,2.89,1.25,-9.4,0.05,0.11,-0.83,0.5406,2
1772360471987,2.89,1.36,-9.52,0.05,0.11,-0.83,0.5406,2
1772360471992,2.92,1.48,-9.59,0.05,0.11,-0.83,0.5406,2
1772360471997,3.0,1.64,-9.63,0.05,0.11,-0.83,0.5406,2
1772360472002,3.03,1.68,-9.68,0.05,0.11,-0.83,0.5406,2
1772360472007,3.05,1.77,-9.68,0.05,0.11,-0.83,0.5406,2
1772360472012,3.12,1.84,-9.71,0.05,0.11,-0.83,0.5406,2
1772360472031,3.21,2.1,-9.6,0.07,0.18,-0.84,0.5105,2
1772360472037,3.25,2.11,-9.56,0.07,0.18,-0.84,0.5105,2
1772360472043,3.28,2.09,-9.41,0.07,0.18,-0.84,0.5105,2
1772360472048,3.32,2.12,-9.41,0.07,0.18,-0.84,0.5105,2
1772360472054,3.32,2.13,-9.33,0.07,0.18,-0.84,0.5105,2
1772360472058,3.36,2.04,-9.19,0.07,0.18,-0.84,0.5105,2
1772360472063,3.38,2.04,-9.08,0.07,0.18,-0.84,0.5105,2
1772360472068,3.41,2.03,-9.05,0.07,0.18,-0.84,0.5105,2
1772360472074,3.45,1.96,-8.96,0.07,0.18,-0.84,0.5105,2
1772360472079,3.48,1.89,-8.77,0.07,0.18,-0.84,0.5105,2
1772360472084,3.52,1.86,-8.63,0.07,0.18,-0.84,0.5105,2
1772360472089,3.55,1.74,-8.62,0.07,0.18,-0.84,0.5105,2
1772360472093,3.55,1.66,-8.48,0.07,0.18,-0.84,0.5105,2
1772360472099,3.55,1.57,-8.39,0.07,0.18,-0.84,0.5105,2
1772360472104,3.58,1.54,-8.33,0.07,0.18,-0.84,0.5105,2
1772360472109,3.57,1.49,-8.32,0.07,0.18,-0.84,0.5105,2
1772360472113,3.65,1.41,-8.19,0.07,0.18,-0.84,0.5105,2
1772360472118,3.68,1.33,-8.14,0.07,0.18,-0.84,0.5105,2
1772360472123,3.67,1.28,-8.09,0.07,0.18,-0.84,0.5105,2
1772360472129,3.72,1.2,-8.05,0.11,0.2,-0.86,0.4655,2
1772360472135,3.74,1.07,-8.03,0.12,0.2,-0.86,0.4613,2
1772360472147,3.82,0.88,-7.94,0.13,0.19,-0.86,0.4573,2
1772360472151,3.81,0.84,-7.97,0.13,0.19,-0.86,0.4573,2
1772360472157,3.85,0.8,-7.93,0.13,0.19,-0.86,0.4573,2
1772360472163,3.9,0.51,-8.07,0.13,0.19,-0.86,0.4573,2
1772360472168,3.74,0.68,-7.98,0.13,0.19,-0.86,0.4573,2
1772360472174,3.96,-0.26,-8.68,0.13,0.19,-0.86,0.4573,2
1772360472179,4.66,-0.48,-7.62,0.13,0.19,-0.86,0.4573,2
1772360472184,4.43,0.82,-8.19,0.13,0.19,-0.86,0.4573,2
1772360472188,4.24,1.98,-8.45,0.13,0.19,-0.86,0.4573,2
1772360472194,3.93,2.93,-8.55,0.13,0.19,-0.86,0.4573,2
1772360472199,3.65,3.45,-8.48,0.13,0.19,-0.86,0.4573,2
1772360472204,3.68,2.88,-8.24,0.13,0.19,-0.86,0.4573,2
