Timestamp,LinAccX,LinAccY,LinAccZ,QuatI,QuatJ,QuatK,QuatReal,Label
1772359632730,-0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632734,-0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632739,0.02,-0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632744,0.02,-0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632749,0.02,-0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632754,-0.02,-0.02,0.05,-0.03,-0.01,-0.32,0.9465,1
1772359632759,0.02,-0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632764,-0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632769,-0.02,-0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632774,0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632779,0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632784,0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632789,-0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632794,0.02,-0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632799,-0.02,-0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632804,-0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632809,0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632814,0.02,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632819,0.02,-0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632824,-0.05,0.02,0.01,-0.03,-0.01,-0.32,0.9465,1
1772359632829,-0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632834,0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632839,0.02,0.02,-0.03,-0.03,-0.01,-0.32,0.9465,1
1772359632844,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632849,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632854,-0.05,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632859,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632864,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632869,0.02,0.05,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632874,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632879,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632884,0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632889,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632894,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632899,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632904,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632909,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632914,-0.05,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632919,-0.02,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632924,-0.02,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632929,0.02,0.01,-0.06,-0.03,-0.01,-0.32,0.9465,1
1772359632934,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632939,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632944,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632949,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632954,-0.02,0.02,-0.06,-0.03,-0.01,-0.32,0.9465,1
1772359632959,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632964,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632969,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632974,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632979,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632984,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632989,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632994,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359632999,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633004,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633009,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633014,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633019,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633024,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633029,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633034,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633039,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633044,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633049,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633054,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633059,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633064,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633069,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633074,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633079,-0.01,0.01,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633084,0.03,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633089,0.03,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633094,-0.01,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633099,-0.01,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633104,0.03,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633109,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633114,-0.02,0.02,-0.06,-0.03,-0.01,-0.32,0.9465,1
1772359633119,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633124,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633129,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633134,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633139,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633144,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633149,-0.01,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633154,-0.01,-0.03,-0.06,-0.03,-0.01,-0.32,0.9465,1
1772359633159,0.03,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633164,0.03,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633170,-0.01,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633174,-0.01,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633179,0.03,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633184,-0.01,0.01,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633190,-0.01,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633195,0.03,0.01,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633200,-0.01,0.01,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633205,0.03,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633210,-0.01,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633215,-0.01,-0.03,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633220,-0.01,-0.03,0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633225,0.03,-0.07,-0.02,-0.03,-0.01,-0.32,0.9465,1
1772359633230,0.02,0.02,0.06,-0.03,-0.01,-0.32,0.9465,1
1772359633241,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633248,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633253,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633259,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633264,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633269,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633274,-0.05,-0.02,0.06,-0.03,-0.01,-0.32,0.9466,1
1772359633279,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633284,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633289,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633294,-0.05,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633299,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633304,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633310,0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633315,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633320,-0.01,0.01,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633325,-0.01,-0.03,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633330,-0.01,-0.03,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633335,0.03,0.01,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633340,-0.01,-0.03,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633345,0.03,-0.07,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633350,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633356,-0.02,0.02,0.06,-0.03,-0.01,-0.32,0.9466,1
1772359633369,-0.05,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633374,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633379,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633384,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633389,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633395,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633400,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633405,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633409,-0.02,-0.02,-0.06,-0.03,-0.01,-0.32,0.9466,1
1772359633414,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633419,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633424,0.02,-0.06,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633429,0.02,0.05,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633434,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633439,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633444,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633449,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633454,0.06,0.02,0.06,-0.03,-0.01,-0.32,0.9466,1
1772359633459,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633464,0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633469,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633474,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633479,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633484,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633489,-0.02,0.05,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633494,-0.02,0.05,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633499,0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633504,-0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633509,-0.02,-0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633514,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633519,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633524,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633529,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633534,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633539,-0.01,-0.06,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633544,0.03,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633549,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633554,0.07,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633559,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633564,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633569,-0.04,0.05,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633574,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633579,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633584,0.03,-0.06,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633589,-0.01,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633594,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633599,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633604,-0.01,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633609,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633614,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633619,-0.04,-0.02,-0.07,-0.03,-0.01,-0.32,0.9466,1
1772359633624,-0.04,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633629,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633634,-0.01,-0.06,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633639,0.03,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633644,-0.04,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633649,-0.04,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633654,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633659,0.03,0.05,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633664,-0.01,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633669,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633674,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633679,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633684,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633689,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633694,-0.01,0.02,-0.07,-0.03,-0.01,-0.32,0.9466,1
1772359633699,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633705,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633710,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633715,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633720,0.03,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633725,0.03,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633729,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633735,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633740,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633744,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633749,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633754,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633759,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633765,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633769,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633774,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633779,0.03,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633784,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633790,0.03,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633795,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633800,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633805,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633810,-0.01,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633815,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633819,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633825,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633830,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633835,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633840,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633844,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633850,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633855,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633860,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633865,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633870,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633874,-0.01,0.02,-0.07,-0.03,-0.01,-0.32,0.9466,1
1772359633879,0.03,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633885,0.03,-0.02,0.05,-0.03,-0.01,-0.32,0.9466,1
1772359633890,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633895,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633900,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633906,-0.01,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633910,0.03,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633915,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633921,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633925,-0.01,0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633930,0.03,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633935,-0.01,0.05,-0.07,-0.03,-0.01,-0.32,0.9466,1
1772359633940,-0.04,0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633945,-0.01,-0.02,0.01,-0.03,-0.01,-0.32,0.9466,1
1772359633950,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633955,-0.01,-0.02,-0.03,-0.03,-0.01,-0.32,0.9466,1
1772359633960,0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633965,-0.02,-0.06,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633970,-0.02,-0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633975,0.02,0.02,-0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633980,-0.02,0.02,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359633985,0.33,-2.36,-0.75,-0.03,-0.01,-0.32,0.9466,1
1772359633990,1.44,-7.23,-4.76,-0.03,-0.01,-0.32,0.9466,1
1772359633995,0.81,-6.2,-8.16,-0.03,-0.01,-0.32,0.9466,1
1772359634000,-1.31,1.46,4.32,-0.03,-0.01,-0.32,0.9466,1
1772359634005,-0.75,-0.2,3.74,-0.03,-0.01,-0.32,0.9466,1
1772359634010,-0.3,-0.3,3.98,-0.03,-0.01,-0.32,0.9466,1
1772359634015,-0.15,-0.05,4.25,-0.03,-0.01,-0.32,0.9466,1
1772359634020,0.2,-0.94,0.65,-0.03,-0.01,-0.32,0.9466,1
1772359634025,0.32,-1.48,-0.69,-0.03,-0.01,-0.32,0.9466,1
1772359634030,0.02,-2.15,-9.46,-0.03,-0.01,-0.32,0.9466,1
1772359634035,0.47,-3.0,2.34,-0.03,-0.01,-0.32,0.9466,1
1772359634040,0.25,-1.85,2.19,-0.03,-0.01,-0.32,0.9466,1
1772359634045,-0.09,-3.56,-3.29,-0.03,-0.01,-0.32,0.9466,1
1772359634050,-0.47,-1.75,-0.91,-0.03,-0.01,-0.32,0.9466,1
1772359634055,-0.32,-0.52,0.43,-0.03,-0.01,-0.32,0.9466,1
1772359634060,-0.13,0.67,-0.8,-0.03,-0.01,-0.32,0.9466,1
1772359634065,-0.05,2.53,-0.64,-0.03,-0.01,-0.32,0.9466,1
1772359634070,0.18,4.11,-0.64,-0.03,-0.01,-0.32,0.9466,1
1772359634075,0.14,4.45,-0.06,-0.03,-0.01,-0.32,0.9466,1
1772359634080,0.21,4.64,0.62,-0.03,-0.01,-0.32,0.9466,1
1772359634085,0.1,4.44,1.01,-0.03,-0.01,-0.32,0.9466,1
1772359634090,-0.09,1.81,0.78,-0.03,-0.01,-0.32,0.9466,1
1772359634095,-0.13,0.73,0.37,-0.03,-0.01,-0.32,0.9466,1
1772359634100,-0.09,0.31,0.18,-0.03,-0.01,-0.32,0.9466,1
1772359634105,0.18,0.34,0.21,-0.03,-0.01,-0.32,0.9466,1
1772359634110,0.33,0.5,0.29,-0.03,-0.01,-0.32,0.9466,1
1772359634115,0.48,0.73,0.33,-0.03,-0.01,-0.32,0.9466,1
1772359634120,0.21,0.57,0.75,-0.03,-0.01,-0.32,0.9466,1
1772359634125,0.11,0.37,0.82,-0.03,-0.01,-0.32,0.9466,1
1772359634130,0.12,-0.44,0.02,-0.03,-0.01,-0.32,0.9466,1
1772359634135,0.04,-0.75,-1.05,-0.03,-0.01,-0.32,0.9466,1
1772359634140,-0.38,-0.43,-2.38,-0.03,-0.01,-0.32,0.9466,1
1772359634145,-0.39,-0.92,-1.39,-0.03,-0.01,-0.32,0.9466,1
1772359634150,-0.42,-1.4,-0.13,-0.03,-0.01,-0.32,0.9466,1
1772359634155,-0.27,-2.11,1.21,-0.03,-0.01,-0.32,0.9466,1
1772359634160,-0.27,-2.3,1.21,-0.03,-0.01,-0.32,0.9466,1
1772359634165,-0.32,-2.18,0.91,-0.03,-0.01,-0.32,0.9466,1
1772359634170,-0.28,-2.04,0.49,-0.03,-0.01,-0.32,0.9466,1
1772359634175,0.02,-1.77,0.07,-0.03,-0.01,-0.32,0.9466,1
1772359634180,0.14,-0.85,-0.16,-0.03,-0.01,-0.32,0.9466,1
1772359634185,0.03,-0.54,0.04,-0.03,-0.01,-0.32,0.9466,1
1772359634190,0.06,-1.04,0.23,-0.03,-0.01,-0.32,0.9466,1
1772359634195,-0.12,-0.27,0.31,-0.03,-0.01,-0.32,0.9466,1
1772359634200,-0.16,-0.58,0.27,-0.03,-0.01,-0.32,0.9466,1
1772359634205,-0.15,-0.93,0.42,-0.03,-0.01,-0.32,0.9466,1
1772359634210,-0.03,-0.41,0.69,-0.03,-0.01,-0.32,0.9466,1
1772359634215,0.05,-0.37,0.69,-0.03,-0.01,-0.32,0.9466,1
1772359634220,0.05,-0.27,0.73,-0.03,-0.01,-0.32,0.9466,1
1772359634225,0.21,-0.83,0.2,-0.03,-0.01,-0.32,0.9466,1
1772359634237,0.13,-1.11,0.34,-0.04,-0.01,-0.27,0.962,1
1772359634243,0.09,-1.66,0.77,-0.03,-0.01,-0.27,0.9631,1
1772359634249,0.1,-1.69,0.77,-0.03,-0.01,-0.27,0.9631,1
1772359634254,0.62,-7.27,1.41,-0.03,-0.01,-0.27,0.9631,1
1772359634259,0.62,-1.79,-0.28,-0.03,-0.01,-0.27,0.9631,1
1772359634264,0.83,-2.04,-0.09,-0.03,-0.01,-0.27,0.9631,1
1772359634270,1.11,-2.37,0.25,-0.03,-0.01,-0.27,0.9631,1
1772359634275,1.12,-1.25,0.29,-0.03,-0.01,-0.27,0.9631,1
1772359634280,1.17,-0.78,0.44,-0.03,-0.01,-0.27,0.9631,1
1772359634285,0.91,0.35,0.53,-0.03,-0.01,-0.27,0.9631,1
1772359634290,1.0,0.28,0.6,-0.03,-0.01,-0.27,0.9631,1
1772359634295,0.78,1.43,1.13,-0.03,-0.01,-0.27,0.9631,1
1772359634300,0.91,1.27,1.44,-0.03,-0.01,-0.27,0.9631,1
1772359634305,0.95,1.29,1.52,-0.03,-0.01,-0.27,0.9631,1
1772359634310,0.81,1.8,1.7,-0.03,-0.01,-0.27,0.9631,1
1772359634315,1.21,1.84,2.31,-0.03,-0.01,-0.27,0.9631,1
1772359634320,1.49,1.42,2.81,-0.03,-0.01,-0.27,0.9631,1
1772359634325,1.24,1.93,3.27,-0.03,-0.01,-0.27,0.9631,1
1772359634330,0.37,2.08,3.27,-0.03,-0.01,-0.27,0.9631,1
1772359634335,0.16,0.98,3.04,-0.03,-0.01,-0.27,0.9631,1
1772359634340,-0.32,0.76,2.39,-0.03,-0.01,-0.27,0.9631,1
1772359634345,-0.76,0.93,1.45,-0.03,-0.01,-0.27,0.9631,1
1772359634350,-1.12,0.98,-2.18,-0.03,-0.01,-0.27,0.9631,1
1772359634357,-1.23,0.3,-3.03,0.07,-0.02,-0.22,0.9722,1
1772359634363,-1.37,1.07,-4.0,0.08,-0.02,-0.22,0.9716,1
1772359634369,-1.34,0.8,-3.97,0.08,-0.02,-0.22,0.9716,1
1772359634375,-1.66,2.16,-4.43,0.08,-0.02,-0.22,0.9716,1
1772359634380,-1.28,1.95,-3.78,0.08,-0.02,-0.22,0.9716,1
1772359634385,-0.5,-1.61,-8.3,0.08,-0.02,-0.22,0.9716,1
1772359634390,-1.14,-4.86,-10.11,0.08,-0.02,-0.22,0.9716,1
1772359634395,-0.72,-4.81,-7.71,0.08,-0.02,-0.22,0.9716,1
1772359634400,0.77,0.42,-0.71,0.08,-0.02,-0.22,0.9716,1
1772359634405,3.65,-3.09,12.61,0.08,-0.02,-0.22,0.9716,1
1772359634410,2.27,-0.62,11.07,0.08,-0.02,-0.22,0.9716,1
1772359634415,0.54,3.63,3.16,0.08,-0.02,-0.22,0.9716,1
1772359634420,1.09,1.82,0.6,0.08,-0.02,-0.22,0.9716,1
1772359634425,1.09,0.74,-0.55,0.08,-0.02,-0.22,0.9716,1
1772359634430,1.3,0.13,-0.81,0.08,-0.02,-0.22,0.9716,1
1772359634435,1.35,2.31,-1.23,0.08,-0.02,-0.22,0.9716,1
1772359634440,1.4,3.04,-1.0,0.08,-0.02,-0.22,0.9716,1
